week,lane,region,mode,carrier,units,spend_usd,on_time_pct,damage_rate_pct,invoice_accuracy_pct,days_to_settle,fuel_share,week_start
42,SEA→ORD,North America,Truckload,Northwind Freight,45856,142131.45,95.66,0.257,99.18,41,0.32,2025-12-15
42,SEA→LAX,North America,LTL,Atlas Logistics,17245,76343.75,95.69,0.246,96.19,39,0.28,2025-12-15
42,EWR→MEM,North America,Truckload,Meridian Carriers,36194,121778.43,95.59,0.491,98,46,0.32,2025-12-15
42,DFW→EWR,North America,LTL,Northwind Freight,14637,67423,89.91,0.52,98.6,39,0.28,2025-12-15
42,DFW→LAX,North America,LTL,Atlas Logistics,39704,187931.5,91.97,0.284,97.93,39,0.28,2025-12-15
42,ORD→PHX,North America,Air,Skyway Cargo,15015,137361.66,90.6,0.649,97.67,47,0.42,2025-12-15
42,PHX→ATL,North America,LTL,Atlas Logistics,22216,108101.62,93.17,0.689,97.62,43,0.28,2025-12-15
42,MAD→MXP,Europe,Truckload,Meridian Carriers,20958,65024.46,91.43,0.617,97.09,42,0.32,2025-12-15
42,MXP→FRA,Europe,LTL,BlueLine Express,39230,175502.88,95.18,0.456,96.52,45,0.28,2025-12-15
42,FRA→MXP,Europe,Air,Skyway Cargo,18721,170417.8,95.48,0.531,98.41,46,0.42,2025-12-15
42,AMS→MAD,Europe,Truckload,Northwind Freight,9215,29385.99,92.23,0.226,96.63,44,0.32,2025-12-15
42,WAW→LHR,Europe,Truckload,Atlas Logistics,25313,86343.51,96.27,0.292,96.36,46,0.32,2025-12-15
42,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13230,30515.72,98.6,0.595,99.03,42,0.18,2025-12-15
42,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,51147,177652.64,98.46,0.447,96.67,42,0.32,2025-12-15
42,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,15179,41457.91,89.58,0.422,97.65,45,0.18,2025-12-15
42,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,45215,102962.57,98.29,0.18,96.58,46,0.18,2025-12-15
42,SIN→SYD,Asia Pacific,LTL,Northwind Freight,25411,129627.5,95.33,0.389,98.41,39,0.28,2025-12-15
42,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,33237,82659.96,93.83,0.413,98.27,38,0.18,2025-12-15
42,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,38020,114509.18,98.14,0.34,97.8,45,0.32,2025-12-15
42,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,18636,90040.8,95.04,0.535,97.09,43,0.28,2025-12-15
42,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,9763,31777.81,92.09,0.669,96.35,39,0.32,2025-12-15
43,LAX→ORD,North America,Truckload,BlueLine Express,15221,51676.54,91.36,0.234,99.18,40,0.32,2025-12-22
43,SEA→ORD,North America,Truckload,Northwind Freight,40106,119796.24,96.68,0.156,96.82,42,0.32,2025-12-22
43,SEA→LAX,North America,LTL,Atlas Logistics,16937,75872.8,96.15,0.297,97.95,41,0.28,2025-12-22
43,EWR→MEM,North America,Truckload,Meridian Carriers,34298,120753.78,95.61,0.508,97.83,45,0.32,2025-12-22
43,DFW→EWR,North America,LTL,Northwind Freight,13246,58308.42,92.1,0.529,97.35,46,0.28,2025-12-22
43,DFW→LAX,North America,LTL,Atlas Logistics,36778,166478.6,90.77,0.369,97.44,41,0.28,2025-12-22
43,ORD→PHX,North America,Air,Skyway Cargo,13599,121712.17,91.77,0.509,99.16,41,0.42,2025-12-22
43,PHX→ATL,North America,LTL,Atlas Logistics,20258,100193.73,93.86,0.659,98.16,45,0.28,2025-12-22
43,MAD→MXP,Europe,Truckload,Meridian Carriers,19826,62892.41,90.18,0.654,98.48,45,0.32,2025-12-22
43,MXP→FRA,Europe,LTL,BlueLine Express,44055,199015.23,96.71,0.433,98.23,46,0.28,2025-12-22
43,FRA→MXP,Europe,Air,Skyway Cargo,19235,178759.97,96.27,0.54,97.38,46,0.42,2025-12-22
43,AMS→MAD,Europe,Truckload,Northwind Freight,9553,31148.72,89.13,0.218,97.29,44,0.32,2025-12-22
43,WAW→LHR,Europe,Truckload,Atlas Logistics,20946,71772.06,97.91,0.234,98.53,38,0.32,2025-12-22
43,WAW→FRA,Europe,Intermodal,Pacific Rail Co,12644,30287.11,98.88,0.608,96.15,40,0.18,2025-12-22
43,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,46179,168333.53,98.7,0.406,97.82,44,0.32,2025-12-22
43,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,14323,38178.16,88.67,0.478,99.43,40,0.18,2025-12-22
43,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,44880,105266.41,97.92,0.304,98.7,39,0.18,2025-12-22
43,SIN→SYD,Asia Pacific,LTL,Northwind Freight,22016,113396.16,94.72,0.394,99.06,40,0.28,2025-12-22
43,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,34548,89985.55,94.65,0.462,99.18,38,0.18,2025-12-22
43,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,41738,119573.17,96.65,0.323,98.13,40,0.32,2025-12-22
43,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,16868,87003.41,96.86,0.571,97.05,41,0.28,2025-12-22
43,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,10270,33439.24,92.53,0.648,98.98,42,0.32,2025-12-22
44,LAX→ORD,North America,Truckload,BlueLine Express,16870,57836.66,88.53,0.214,97.21,39,0.32,2025-12-29
44,SEA→ORD,North America,Truckload,Northwind Freight,44898,138158.85,97.71,0.221,99.06,44,0.32,2025-12-29
44,SEA→LAX,North America,LTL,Atlas Logistics,14978,68943.83,92.74,0.33,98.78,42,0.28,2025-12-29
44,EWR→MEM,North America,Truckload,Meridian Carriers,33276,111884.78,93.68,0.623,97.29,44,0.32,2025-12-29
44,DFW→EWR,North America,LTL,Northwind Freight,14995,66977.23,90.21,0.52,96.35,46,0.28,2025-12-29
44,DFW→LAX,North America,LTL,Atlas Logistics,35624,166431.22,91.81,0.236,96.76,46,0.28,2025-12-29
44,ORD→PHX,North America,Air,Skyway Cargo,13245,118992.48,90.18,0.585,99.48,39,0.42,2025-12-29
44,PHX→ATL,North America,LTL,Atlas Logistics,23153,112889.84,93.74,0.738,97.69,47,0.28,2025-12-29
44,MAD→MXP,Europe,Truckload,Meridian Carriers,20046,63989.44,89.67,0.73,97.94,45,0.32,2025-12-29
44,MXP→FRA,Europe,LTL,BlueLine Express,39607,179640.05,96.04,0.479,96.18,39,0.28,2025-12-29
44,FRA→MXP,Europe,Air,Skyway Cargo,18334,165948.8,99,0.472,97.57,41,0.42,2025-12-29
44,AMS→MAD,Europe,Truckload,Northwind Freight,9296,31757.27,91.44,0.242,98.55,45,0.32,2025-12-29
44,WAW→LHR,Europe,Truckload,Atlas Logistics,22799,74640.58,95.01,0.208,96.58,44,0.32,2025-12-29
44,WAW→FRA,Europe,Intermodal,Pacific Rail Co,11636,26219.51,95.83,0.575,98.5,44,0.18,2025-12-29
44,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,50041,171601.3,99.5,0.384,97.3,40,0.32,2025-12-29
44,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,15456,40933.53,91.18,0.398,98.57,41,0.18,2025-12-29
44,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,40998,90905.32,97.43,0.194,98.54,43,0.18,2025-12-29
44,SIN→SYD,Asia Pacific,LTL,Northwind Freight,23272,124683.64,95.83,0.36,96.95,45,0.28,2025-12-29
44,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,32381,82042.58,93.56,0.362,98.82,45,0.18,2025-12-29
44,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,42911,130746.49,98.86,0.27,98.35,43,0.32,2025-12-29
44,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,17736,86649.48,93.85,0.586,99.29,40,0.28,2025-12-29
44,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,10125,33711.54,91.55,0.66,96.3,39,0.32,2025-12-29
45,LAX→ORD,North America,Truckload,BlueLine Express,16268,52620.22,89.05,0.309,96.42,43,0.32,2026-01-05
45,SEA→ORD,North America,Truckload,Northwind Freight,39700,117152.24,97.31,0.199,97.71,44,0.32,2026-01-05
45,SEA→LAX,North America,LTL,Atlas Logistics,16774,75254.04,95.08,0.243,97.08,40,0.28,2026-01-05
45,EWR→MEM,North America,Truckload,Meridian Carriers,35353,122286.92,93.49,0.496,96.84,39,0.32,2026-01-05
45,DFW→EWR,North America,LTL,Northwind Freight,13675,63290.61,92.06,0.592,98.73,43,0.28,2026-01-05
45,DFW→LAX,North America,LTL,Atlas Logistics,33646,154784.87,92.99,0.365,99.4,44,0.28,2026-01-05
45,ORD→PHX,North America,Air,Skyway Cargo,14188,131343.21,93.99,0.579,97.17,38,0.42,2026-01-05
45,PHX→ATL,North America,LTL,Atlas Logistics,23160,114253.79,94.11,0.62,98.57,44,0.28,2026-01-05
45,MAD→MXP,Europe,Truckload,Meridian Carriers,19957,59824.93,92.12,0.737,97.7,46,0.32,2026-01-05
45,MXP→FRA,Europe,LTL,BlueLine Express,43293,191954.34,93.72,0.419,98.23,46,0.28,2026-01-05
45,FRA→MXP,Europe,Air,Skyway Cargo,17237,157331.66,96.92,0.458,96.12,43,0.42,2026-01-05
45,AMS→MAD,Europe,Truckload,Northwind Freight,9891,34093.99,90.66,0.286,97.86,46,0.32,2026-01-05
45,WAW→LHR,Europe,Truckload,Atlas Logistics,21000,73569.53,95.07,0.251,97.97,41,0.32,2026-01-05
45,WAW→FRA,Europe,Intermodal,Pacific Rail Co,11147,25466.3,95.75,0.539,97.36,44,0.18,2026-01-05
45,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,45443,162867.87,97.97,0.351,98.69,45,0.32,2026-01-05
45,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,15226,40218.4,89.59,0.457,97.4,38,0.18,2026-01-05
45,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,42877,98274.32,99.01,0.229,98.5,41,0.18,2026-01-05
45,SIN→SYD,Asia Pacific,LTL,Northwind Freight,23454,126392.84,94.47,0.419,96.14,44,0.28,2026-01-05
45,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,30606,79825.74,94.57,0.402,97.31,43,0.18,2026-01-05
45,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,39269,112368.34,96.24,0.349,97.94,44,0.32,2026-01-05
45,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,17541,89049.3,95.72,0.651,96.2,42,0.28,2026-01-05
45,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,9731,32373.83,92.01,0.589,98.14,40,0.32,2026-01-05
46,LAX→ORD,North America,Truckload,BlueLine Express,19891,66382.6,89.48,0.168,98.16,48,0.32,2026-01-12
46,SEA→ORD,North America,Truckload,Northwind Freight,55494,167229.88,96.16,0.178,96.44,48,0.32,2026-01-12
46,SEA→LAX,North America,LTL,Atlas Logistics,20766,97183.68,93.74,0.273,97.7,43,0.28,2026-01-12
46,EWR→MEM,North America,Truckload,Meridian Carriers,44699,155716.02,93.14,0.601,97.58,49,0.32,2026-01-12
46,DFW→EWR,North America,LTL,Northwind Freight,17804,79031.44,91.22,0.547,99.37,48,0.28,2026-01-12
46,DFW→LAX,North America,LTL,Atlas Logistics,45996,210681.86,91.67,0.326,97.59,46,0.28,2026-01-12
46,ORD→PHX,North America,Air,Skyway Cargo,15333,138902.1,93.4,0.58,97.15,43,0.42,2026-01-12
46,PHX→ATL,North America,LTL,Atlas Logistics,24596,120953.08,92.22,0.714,96.65,43,0.28,2026-01-12
46,MAD→MXP,Europe,Truckload,Meridian Carriers,24319,78599.72,92.47,0.654,98.25,41,0.32,2026-01-12
46,MXP→FRA,Europe,LTL,BlueLine Express,47607,225692.49,93.47,0.397,96.58,43,0.28,2026-01-12
46,FRA→MXP,Europe,Air,Skyway Cargo,24044,226778.55,97.14,0.583,97.22,47,0.42,2026-01-12
46,AMS→MAD,Europe,Truckload,Northwind Freight,11891,39257.55,91.84,0.247,97.59,41,0.32,2026-01-12
46,WAW→LHR,Europe,Truckload,Atlas Logistics,28441,94470.7,95.81,0.26,96.16,45,0.32,2026-01-12
46,WAW→FRA,Europe,Intermodal,Pacific Rail Co,15569,37078.69,97.56,0.583,96.29,41,0.18,2026-01-12
46,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,53702,187929.21,98.62,0.422,96.09,46,0.32,2026-01-12
46,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,19392,53251.67,91.14,0.427,97.65,47,0.18,2026-01-12
46,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,51270,114999.74,98.47,0.188,97.5,49,0.18,2026-01-12
46,SIN→SYD,Asia Pacific,LTL,Northwind Freight,29410,158703.41,93.9,0.367,99.28,49,0.28,2026-01-12
46,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,38319,93508.33,93.19,0.391,96.58,43,0.18,2026-01-12
46,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,45224,129510.54,99.31,0.273,97.42,48,0.32,2026-01-12
46,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22139,110885.87,94.67,0.624,99.19,45,0.28,2026-01-12
46,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12607,42085.69,91.8,0.604,99.19,45,0.32,2026-01-12
47,LAX→ORD,North America,Truckload,BlueLine Express,19318,66299.82,90.81,0.273,98.89,47,0.32,2026-01-19
47,SEA→ORD,North America,Truckload,Northwind Freight,52107,165198.02,96.88,0.182,97.96,47,0.32,2026-01-19
47,SEA→LAX,North America,LTL,Atlas Logistics,20478,94903.53,95.58,0.247,98.88,44,0.28,2026-01-19
47,EWR→MEM,North America,Truckload,Meridian Carriers,42623,153606.59,93.73,0.53,99.37,45,0.32,2026-01-19
47,DFW→EWR,North America,LTL,Northwind Freight,18428,83907.86,91.28,0.572,97.9,50,0.28,2026-01-19
47,DFW→LAX,North America,LTL,Atlas Logistics,45258,219641.89,92.08,0.283,97.29,46,0.28,2026-01-19
47,ORD→PHX,North America,Air,Skyway Cargo,16692,150770.75,93.19,0.596,97.15,47,0.42,2026-01-19
47,PHX→ATL,North America,LTL,Atlas Logistics,27814,141583.42,92.15,0.65,99.46,49,0.28,2026-01-19
47,MAD→MXP,Europe,Truckload,Meridian Carriers,22577,69237.29,89.53,0.643,99.07,42,0.32,2026-01-19
47,MXP→FRA,Europe,LTL,BlueLine Express,44370,210904.4,96.36,0.484,96.76,47,0.28,2026-01-19
47,FRA→MXP,Europe,Air,Skyway Cargo,22152,208055.29,95.54,0.554,97.33,43,0.42,2026-01-19
47,AMS→MAD,Europe,Truckload,Northwind Freight,11824,39428.12,90.02,0.212,98.77,44,0.32,2026-01-19
47,WAW→LHR,Europe,Truckload,Atlas Logistics,26224,90478.85,96.29,0.279,96.96,46,0.32,2026-01-19
47,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13495,31361.02,97.2,0.573,96.19,49,0.18,2026-01-19
47,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,55479,204797.91,96.67,0.374,99.44,45,0.32,2026-01-19
47,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,19186,51075.02,90.99,0.371,99.01,45,0.18,2026-01-19
47,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,46089,104144.48,97.67,0.308,96.8,48,0.18,2026-01-19
47,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27919,150700.34,94.57,0.363,98.91,47,0.28,2026-01-19
47,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,40133,106000.06,92.04,0.375,98.73,46,0.18,2026-01-19
47,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,52320,156663.76,98.8,0.229,99.34,43,0.32,2026-01-19
47,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,20781,109121.2,96.37,0.512,98.7,44,0.28,2026-01-19
47,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11690,39735.42,90.29,0.666,98.63,43,0.32,2026-01-19
48,LAX→ORD,North America,Truckload,BlueLine Express,18205,62162.53,85.2,0.263,99.22,43,0.32,2026-01-26
48,SEA→ORD,North America,Truckload,Northwind Freight,54782,164433.56,93.4,0.29,97.81,46,0.32,2026-01-26
48,SEA→LAX,North America,LTL,Atlas Logistics,18482,84519.84,91.54,0.3,96.93,45,0.28,2026-01-26
48,EWR→MEM,North America,Truckload,Meridian Carriers,38898,134517.61,90.66,0.532,97.16,42,0.32,2026-01-26
48,DFW→EWR,North America,LTL,Northwind Freight,17500,84146.8,88,0.635,97,43,0.28,2026-01-26
48,DFW→LAX,North America,LTL,Atlas Logistics,43935,205009.17,89.21,0.23,99.1,42,0.28,2026-01-26
48,ORD→PHX,North America,Air,Skyway Cargo,16848,151001.77,89.51,0.583,97.79,41,0.42,2026-01-26
48,PHX→ATL,North America,LTL,Atlas Logistics,24022,118985.1,91.17,0.683,96.96,42,0.28,2026-01-26
48,MAD→MXP,Europe,Truckload,Meridian Carriers,23799,77675.94,88.73,0.632,99.43,43,0.32,2026-01-26
48,MXP→FRA,Europe,LTL,BlueLine Express,44112,196681.9,90.54,0.454,97.15,43,0.28,2026-01-26
48,FRA→MXP,Europe,Air,Skyway Cargo,24232,237630.73,95.9,0.556,96.56,46,0.42,2026-01-26
48,AMS→MAD,Europe,Truckload,Northwind Freight,11616,39015.5,86.91,0.174,96.53,46,0.32,2026-01-26
48,WAW→LHR,Europe,Truckload,Atlas Logistics,28755,100366.87,93.66,0.26,96.61,42,0.32,2026-01-26
48,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13524,32083.18,94.22,0.564,99.07,45,0.18,2026-01-26
48,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,51079,186687.74,96.44,0.426,97.62,43,0.32,2026-01-26
48,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,16510,45879.14,86.6,0.395,99.14,50,0.18,2026-01-26
48,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,48142,110582.3,92.44,0.209,96.81,42,0.18,2026-01-26
48,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27409,145600.65,92.97,0.416,99.45,47,0.28,2026-01-26
48,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,41200,108151.65,92.26,0.462,97.03,47,0.18,2026-01-26
48,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,51192,153717.95,96.88,0.303,96.47,44,0.32,2026-01-26
48,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22795,119777.61,92.3,0.646,96.59,50,0.28,2026-01-26
48,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11529,40459.03,86.65,0.658,96,45,0.32,2026-01-26
49,LAX→ORD,North America,Truckload,BlueLine Express,20291,70635.67,88.47,0.215,97.86,41,0.32,2026-02-02
49,SEA→ORD,North America,Truckload,Northwind Freight,48930,153896.5,93.32,0.263,96.99,45,0.32,2026-02-02
49,SEA→LAX,North America,LTL,Atlas Logistics,18268,85219.05,89.68,0.223,97.44,42,0.28,2026-02-02
49,EWR→MEM,North America,Truckload,Meridian Carriers,41947,151475,89.72,0.586,97.51,45,0.32,2026-02-02
49,DFW→EWR,North America,LTL,Northwind Freight,17685,81738.54,89.19,0.525,98.47,48,0.28,2026-02-02
49,DFW→LAX,North America,LTL,Atlas Logistics,41659,197312.79,90.53,0.359,97.75,43,0.28,2026-02-02
49,ORD→PHX,North America,Air,Skyway Cargo,14676,136287.32,89.9,0.619,99.08,42,0.42,2026-02-02
49,PHX→ATL,North America,LTL,Atlas Logistics,25360,124701.13,89.88,0.689,96.18,45,0.28,2026-02-02
49,MAD→MXP,Europe,Truckload,Meridian Carriers,21583,70701.55,86.62,0.624,99.49,42,0.32,2026-02-02
49,MXP→FRA,Europe,LTL,BlueLine Express,45997,214702.08,91.49,0.386,97.5,44,0.28,2026-02-02
49,FRA→MXP,Europe,Air,Skyway Cargo,24050,234940.18,94.09,0.457,97.29,48,0.42,2026-02-02
49,AMS→MAD,Europe,Truckload,Northwind Freight,11846,38993.7,86.29,0.225,98.8,47,0.32,2026-02-02
49,WAW→LHR,Europe,Truckload,Atlas Logistics,26328,88583.24,93.38,0.21,97.82,50,0.32,2026-02-02
49,WAW→FRA,Europe,Intermodal,Pacific Rail Co,16130,38468.12,93.99,0.666,98.67,45,0.18,2026-02-02
49,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,52984,195498.97,92.96,0.401,96.87,42,0.32,2026-02-02
49,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18626,48561.02,85.51,0.486,97.72,46,0.18,2026-02-02
49,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,51785,124094.35,93.89,0.217,99.3,43,0.18,2026-02-02
49,SIN→SYD,Asia Pacific,LTL,Northwind Freight,26213,144467.31,92.97,0.334,98.14,43,0.28,2026-02-02
49,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,39916,99568.14,89.88,0.389,97.71,47,0.18,2026-02-02
49,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,44541,129992.62,94.71,0.348,97.24,49,0.32,2026-02-02
49,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,21997,116304.13,93.37,0.611,97.38,43,0.28,2026-02-02
49,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,11567,40081.05,87.53,0.671,98.39,47,0.32,2026-02-02
50,LAX→ORD,North America,Truckload,BlueLine Express,19426,63607.84,86.38,0.174,99.41,44,0.32,2026-02-09
50,SEA→ORD,North America,Truckload,Northwind Freight,53680,169480.14,94.45,0.271,97.3,44,0.32,2026-02-09
50,SEA→LAX,North America,LTL,Atlas Logistics,19504,92939.76,92.34,0.345,98.47,45,0.28,2026-02-09
50,EWR→MEM,North America,Truckload,Meridian Carriers,42506,145859.57,92.4,0.497,97.05,41,0.32,2026-02-09
50,DFW→EWR,North America,LTL,Northwind Freight,18441,89169.7,86.09,0.562,96.51,44,0.28,2026-02-09
50,DFW→LAX,North America,LTL,Atlas Logistics,38521,187188.86,90.78,0.327,97.51,50,0.28,2026-02-09
50,ORD→PHX,North America,Air,Skyway Cargo,17491,161178.02,89.21,0.61,99.33,42,0.42,2026-02-09
50,PHX→ATL,North America,LTL,Atlas Logistics,25276,126990.49,88.32,0.607,96.68,45,0.28,2026-02-09
50,MAD→MXP,Europe,Truckload,Meridian Carriers,23411,73839.87,88.59,0.639,99.34,41,0.32,2026-02-09
50,MXP→FRA,Europe,LTL,BlueLine Express,49792,225624.78,90.33,0.507,97.02,47,0.28,2026-02-09
50,FRA→MXP,Europe,Air,Skyway Cargo,23786,233121.75,94.07,0.445,97.07,47,0.42,2026-02-09
50,AMS→MAD,Europe,Truckload,Northwind Freight,11018,37853.34,88.22,0.234,96.44,50,0.32,2026-02-09
50,WAW→LHR,Europe,Truckload,Atlas Logistics,25468,90444.9,94.73,0.273,96.44,46,0.32,2026-02-09
50,WAW→FRA,Europe,Intermodal,Pacific Rail Co,13707,32101.95,92.74,0.644,97.28,45,0.18,2026-02-09
50,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,58785,209951.91,93.31,0.394,96.75,45,0.32,2026-02-09
50,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18035,50194.18,89.02,0.403,97.19,44,0.18,2026-02-09
50,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,51445,115435.31,94.82,0.261,98.55,44,0.18,2026-02-09
50,SIN→SYD,Asia Pacific,LTL,Northwind Freight,25318,134224.57,90.8,0.377,97.09,44,0.28,2026-02-09
50,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,40706,100972.62,91.59,0.382,99.08,47,0.18,2026-02-09
50,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,51518,154273.54,96.7,0.321,98.78,50,0.32,2026-02-09
50,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,19880,103303.69,94.49,0.547,96.26,45,0.28,2026-02-09
50,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12762,43827.07,87.35,0.682,97.53,43,0.32,2026-02-09
51,LAX→ORD,North America,Truckload,BlueLine Express,17627,59961.22,88.25,0.168,96.18,42,0.32,2026-02-16
51,SEA→ORD,North America,Truckload,Northwind Freight,52216,158935.91,94.95,0.267,96.78,41,0.32,2026-02-16
51,SEA→LAX,North America,LTL,Atlas Logistics,19341,91793.56,90.14,0.312,99.19,47,0.28,2026-02-16
51,EWR→MEM,North America,Truckload,Meridian Carriers,44203,159535.35,92.61,0.491,99.2,49,0.32,2026-02-16
51,DFW→EWR,North America,LTL,Northwind Freight,18526,84561.96,88.06,0.622,96.47,41,0.28,2026-02-16
51,DFW→LAX,North America,LTL,Atlas Logistics,41957,207844.16,89.18,0.306,96.09,46,0.28,2026-02-16
51,ORD→PHX,North America,Air,Skyway Cargo,17795,163875.76,88.33,0.591,99.28,47,0.42,2026-02-16
51,PHX→ATL,North America,LTL,Atlas Logistics,23418,112332.35,88.49,0.686,98.83,48,0.28,2026-02-16
51,MAD→MXP,Europe,Truckload,Meridian Carriers,24680,75573.97,85.99,0.716,98.12,42,0.32,2026-02-16
51,MXP→FRA,Europe,LTL,BlueLine Express,44967,206666.58,93.46,0.389,99.26,46,0.28,2026-02-16
51,FRA→MXP,Europe,Air,Skyway Cargo,21061,208055.96,92.5,0.471,98.2,50,0.42,2026-02-16
51,AMS→MAD,Europe,Truckload,Northwind Freight,10697,37730.98,88.59,0.277,99.23,48,0.32,2026-02-16
51,WAW→LHR,Europe,Truckload,Atlas Logistics,26684,92425.69,91.4,0.218,98.66,47,0.32,2026-02-16
51,WAW→FRA,Europe,Intermodal,Pacific Rail Co,14651,34283.98,94.8,0.662,97.79,44,0.18,2026-02-16
51,ICN→DEL,Asia Pacific,Truckload,BlueLine Express,54111,200784.84,96.41,0.413,97.33,48,0.32,2026-02-16
51,DEL→SYD,Asia Pacific,Intermodal,Pacific Rail Co,18098,50660.03,87.91,0.374,97.59,41,0.18,2026-02-16
51,NRT→SYD,Asia Pacific,Intermodal,Pacific Rail Co,52969,118435.94,95.08,0.193,98.58,45,0.18,2026-02-16
51,SIN→SYD,Asia Pacific,LTL,Northwind Freight,27706,147602.59,93.21,0.32,97.69,47,0.28,2026-02-16
51,ICN→SYD,Asia Pacific,Intermodal,Pacific Rail Co,40183,103037.11,91.06,0.416,99.34,48,0.18,2026-02-16
51,SYD→NRT,Asia Pacific,Truckload,Northwind Freight,52444,161831.68,93.76,0.285,97.58,47,0.32,2026-02-16
51,DEL→SIN,Asia Pacific,LTL,Atlas Logistics,22350,116333.24,94.02,0.531,99.12,50,0.28,2026-02-16
51,ICN→SIN,Asia Pacific,Truckload,BlueLine Express,12493,44082.91,90.45,0.578,98.91,42,0.32,2026-02-16
52,LAX→ORD,North America,Truckload,BlueLine Express,17543,61441.09,85.89,0.285,96.86,41,0.32,2026-02-23
52,SEA→ORD,North America,Truckload,Northwind Freight,48036,150574.79,92.31,0.273,96.37,47,0.32,2026-02-23
52,SEA→LAX,North America,LTL,Atlas Logistics,20532,97812.49,89.73,0.222,97.61,46,0.28,2026-02-23
52,EWR→MEM,North America,Truckload,Meridian Carriers,40508,148441.07,91.28,0.627,98.63,46,0.32,2026-02-23
52,DFW→EWR,North America,LTL,Northwind Freight,17724,81839.51,88.45,0.597,97.24,42,0.28,2026-02-23
52,DFW→LAX,North America,LTL,Atlas Logistics,43802,214768.05,90.48,0.286,98.92,49,0.28,2026-02-23
52,ORD→PHX,North America,Air,Skyway Cargo,15500,147519.72,90.46,0.641,97.87,49,0.42,2026-02-23
